task,family,variant,base,mutation_target,model,trial,name,requirement_id,requirement_type,evidence,example_id,passed,note
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,E8_stdlib_sha256,C1,constraint,visible,E8,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_public_symbols,R1,rule,hidden,,false,AssertionError: check returned false
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_encode_input_contract,R2,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_canonical_checksum,R3,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_explicit_v1,R4,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_v2_checksum_rejection,R5,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_unknown_v1,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_unknown_v2,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_empty_extras_omitted,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_unicode_repeatability,R7,rule,hidden,,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_full_smoke,D1,done_when,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_stdlib_and_sha256,C1,constraint,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_v1_compatibility,P1,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_import_stability,P2,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_v2_encode,V1,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_v2_decode,V2,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_value_error,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,minimax-m3,3,hidden_codec_errors,X2,error,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_public_import,R1,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_encode_validation,R2,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_canonical_v2,R3,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_evolved_encoding,V1,baseline_evolve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_preserved_imports,P2,baseline_preserve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E1_end_to_end,D1,done_when,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E2_decode_v1,R4,rule,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E2_preserve_v1,P1,baseline_preserve,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E3_v2_canonical,R3,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E3_decode_v2,R4,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E3_validate_checksum,R5,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E3_evolved_decode,V2,baseline_evolve,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E4_unknown_fields,R6,rule,visible,E4,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E5_checksum_mismatch,R5,rule,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E5_codec_error,X2,error,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E6_encode_repeatability,R2,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E6_deterministic_bytes,R7,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E7_invalid_encode,R2,rule,visible,E7,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E7_value_error,X1,error,visible,E7,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,E8_stdlib_sha256,C1,constraint,visible,E8,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_public_symbols,R1,rule,hidden,,false,AssertionError: check returned false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_encode_input_contract,R2,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_canonical_checksum,R3,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_explicit_v1,R4,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_v2_checksum_rejection,R5,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_unknown_v1,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_unknown_v2,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_empty_extras_omitted,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_unicode_repeatability,R7,rule,hidden,,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_full_smoke,D1,done_when,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_stdlib_and_sha256,C1,constraint,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_v1_compatibility,P1,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_import_stability,P2,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_v2_encode,V1,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_v2_decode,V2,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_value_error,X1,error,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,1,hidden_codec_errors,X2,error,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_public_import,R1,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_encode_validation,R2,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_canonical_v2,R3,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_evolved_encoding,V1,baseline_evolve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_preserved_imports,P2,baseline_preserve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E1_end_to_end,D1,done_when,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E2_decode_v1,R4,rule,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E2_preserve_v1,P1,baseline_preserve,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E3_v2_canonical,R3,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E3_decode_v2,R4,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E3_validate_checksum,R5,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E3_evolved_decode,V2,baseline_evolve,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E4_unknown_fields,R6,rule,visible,E4,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E5_checksum_mismatch,R5,rule,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E5_codec_error,X2,error,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E6_encode_repeatability,R2,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E6_deterministic_bytes,R7,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E7_invalid_encode,R2,rule,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E7_value_error,X1,error,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,E8_stdlib_sha256,C1,constraint,visible,E8,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_public_symbols,R1,rule,hidden,,false,AssertionError: check returned false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_encode_input_contract,R2,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_canonical_checksum,R3,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_explicit_v1,R4,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_v2_checksum_rejection,R5,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_unknown_v1,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_unknown_v2,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_empty_extras_omitted,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_unicode_repeatability,R7,rule,hidden,,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_full_smoke,D1,done_when,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_stdlib_and_sha256,C1,constraint,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_v1_compatibility,P1,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_import_stability,P2,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_v2_encode,V1,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_v2_decode,V2,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_value_error,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,2,hidden_codec_errors,X2,error,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_public_import,R1,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_encode_validation,R2,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_canonical_v2,R3,rule,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_evolved_encoding,V1,baseline_evolve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_preserved_imports,P2,baseline_preserve,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E1_end_to_end,D1,done_when,visible,E1,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E2_decode_v1,R4,rule,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E2_preserve_v1,P1,baseline_preserve,visible,E2,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E3_v2_canonical,R3,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E3_decode_v2,R4,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E3_validate_checksum,R5,rule,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E3_evolved_decode,V2,baseline_evolve,visible,E3,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E4_unknown_fields,R6,rule,visible,E4,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E5_checksum_mismatch,R5,rule,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E5_codec_error,X2,error,visible,E5,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E6_encode_repeatability,R2,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E6_deterministic_bytes,R7,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E7_invalid_encode,R2,rule,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E7_value_error,X1,error,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,E8_stdlib_sha256,C1,constraint,visible,E8,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_public_symbols,R1,rule,hidden,,false,AssertionError: check returned false
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_encode_input_contract,R2,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_canonical_checksum,R3,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_explicit_v1,R4,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_v2_checksum_rejection,R5,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_unknown_v1,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_unknown_v2,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_empty_extras_omitted,R6,rule,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_unicode_repeatability,R7,rule,hidden,,false,AssertionError: Unicode was escaped
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_full_smoke,D1,done_when,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_stdlib_and_sha256,C1,constraint,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_v1_compatibility,P1,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_import_stability,P2,baseline_preserve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_v2_encode,V1,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_v2_decode,V2,baseline_evolve,hidden,,true,
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_value_error,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_base,wirecodec,base,true,R6,qwen3.7-max,3,hidden_codec_errors,X2,error,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_public_import,R1,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_encode_validation,R2,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_canonical_v2,R3,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_evolved_encoding,V1,baseline_evolve,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_preserved_imports,P2,baseline_preserve,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E1_end_to_end,D1,done_when,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E2_decode_v1,R4,rule,visible,E2,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E2_preserve_v1,P1,baseline_preserve,visible,E2,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E3_v2_canonical,R3,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E3_decode_v2,R4,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E3_validate_checksum,R5,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E3_evolved_decode,V2,baseline_evolve,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E4_unknown_fields,R6,rule,visible,E4,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E5_checksum_mismatch,R5,rule,visible,E5,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E5_codec_error,X2,error,visible,E5,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E6_encode_repeatability,R2,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E6_deterministic_bytes,R7,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E7_invalid_encode,R2,rule,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E7_value_error,X1,error,visible,E7,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,E8_stdlib_sha256,C1,constraint,visible,E8,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_public_symbols,R1,rule,hidden,,false,AssertionError: check returned false
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_encode_input_contract,R2,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_canonical_checksum,R3,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_explicit_v1,R4,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_v2_checksum_rejection,R5,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_unknown_v1,R6,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_unknown_v2,R6,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_empty_extras_omitted,R6,rule,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_unicode_repeatability,R7,rule,hidden,,false,AssertionError: Unicode was escaped
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_full_smoke,D1,done_when,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_stdlib_and_sha256,C1,constraint,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_v1_compatibility,P1,baseline_preserve,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_import_stability,P2,baseline_preserve,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_v2_encode,V1,baseline_evolve,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_v2_decode,V2,baseline_evolve,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_value_error,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,2,hidden_codec_errors,X2,error,hidden,,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_public_import,R1,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_encode_validation,R2,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_canonical_v2,R3,rule,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_evolved_encoding,V1,baseline_evolve,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_preserved_imports,P2,baseline_preserve,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E1_end_to_end,D1,done_when,visible,E1,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E2_decode_v1,R4,rule,visible,E2,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E2_preserve_v1,P1,baseline_preserve,visible,E2,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E3_v2_canonical,R3,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E3_decode_v2,R4,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E3_validate_checksum,R5,rule,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E3_evolved_decode,V2,baseline_evolve,visible,E3,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E4_unknown_fields,R6,rule,visible,E4,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E5_checksum_mismatch,R5,rule,visible,E5,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E5_codec_error,X2,error,visible,E5,true,
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E6_encode_repeatability,R2,rule,visible,E6,false,AssertionError: Unicode was escaped
wirecodec_preserve,wirecodec,preserve,false,R6,glm-5.2,3,E6_deterministic_bytes,R7,rule,visible,E6,false,AssertionError: Unicode was escaped
